LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
8LXUL70O42,66,37505,196990,324,3,2,5.01,24,0.43,PhD,Unemployed,Married,No,Yes,Business,Yes,0
YI4IGMEJTR,47,115746,111864,738,69,4,15.57,48,0.68,PhD,Full-time,Married,No,No,Home,No,0
5T6Q51GDI9,19,126723,120615,798,109,3,13.76,12,0.26,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0
J7EH9FJCC8,34,121835,131618,794,55,2,20.27,48,0.7,PhD,Unemployed,Divorced,Yes,No,Other,Yes,0
UZI6V5U4QV,59,133950,10406,509,18,2,7.03,36,0.81,PhD,Full-time,Married,No,Yes,Other,Yes,0
0FTECZNN85,31,110820,162346,530,49,1,9.06,12,0.68,PhD,Self-employed,Married,No,No,Auto,Yes,0
2Q531LAFY3,20,26403,149258,692,100,2,19.14,12,0.43,Master's,Full-time,Single,Yes,No,Business,No,0
FZBWPIDGW3,37,16919,80128,420,15,4,15.02,60,0.81,PhD,Self-employed,Married,No,No,Business,Yes,0
MWEZ1C14KY,35,25678,188913,701,37,4,12.04,48,0.32,High School,Self-employed,Single,Yes,No,Education,No,0
XFIMNU7EI9,21,102602,181504,654,104,1,17.3,60,0.17,Master's,Self-employed,Divorced,Yes,Yes,Education,No,0
B0PEIXBNHJ,29,61737,54526,582,65,2,16.62,48,0.66,PhD,Unemployed,Single,No,No,Auto,No,0
4H6JI1E455,62,39090,82200,364,72,1,6.78,24,0.15,High School,Full-time,Single,Yes,Yes,Home,No,0
I3JAO28PBE,51,88230,94414,704,75,3,21.38,36,0.66,PhD,Full-time,Single,Yes,Yes,Auto,No,0
NG4ZZ5Z1OJ,50,40389,47084,407,71,3,3.74,24,0.86,PhD,Part-time,Single,No,Yes,Education,Yes,0
HF9H50G90R,35,44465,169927,479,99,4,16.51,60,0.21,Master's,Self-employed,Married,Yes,No,Home,Yes,0
SAITDL9SIC,18,107685,64395,426,29,3,10.29,36,0.89,Master's,Unemployed,Married,Yes,Yes,Business,Yes,1
Z7F7Z4ZSID,29,126110,127562,309,14,2,18.34,60,0.45,Master's,Self-employed,Divorced,Yes,No,Home,No,0
CFTHSVKKVW,40,36466,146845,757,117,1,14.29,12,0.71,Master's,Part-time,Single,Yes,Yes,Home,No,0
0QFCV02ML6,36,51871,8045,415,92,2,24.27,60,0.12,Bachelor's,Self-employed,Married,Yes,Yes,Other,No,0
2HBEBA3Q0S,32,120411,202780,535,41,4,12.28,12,0.3,PhD,Unemployed,Divorced,No,No,Home,No,0
C5LK12JEBO,53,73213,177437,518,41,4,18.02,36,0.62,PhD,Self-employed,Divorced,No,No,Home,No,1
QATKNYVYSI,52,132100,52831,758,98,3,8.29,12,0.83,High School,Unemployed,Married,No,No,Auto,Yes,0
PWXE63NSQ5,30,119485,17299,716,119,4,2.72,48,0.62,Bachelor's,Unemployed,Single,Yes,No,Education,Yes,0
AQC6TI0LIU,64,106966,243850,708,77,2,16.89,36,0.63,Bachelor's,Part-time,Married,No,No,Business,Yes,0
GMXMWC4DFJ,36,52235,69876,573,9,4,20.6,36,0.89,High School,Unemployed,Single,Yes,No,Business,No,0
00RZWNWP0Q,66,140676,155563,577,2,1,7.07,48,0.84,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
2RKJGRC124,30,16797,227980,423,62,1,17.52,12,0.24,PhD,Part-time,Single,Yes,Yes,Education,No,1
2IP2MHATAL,69,35194,40645,777,28,1,2.23,12,0.11,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
QJJZ5OWL88,38,41456,201868,601,26,3,16.88,36,0.76,Master's,Unemployed,Single,Yes,No,Home,Yes,1
NGGJXKGCFS,47,118157,67517,466,9,4,12.7,36,0.12,Master's,Part-time,Divorced,No,No,Education,Yes,0
GUE0JEXOVM,33,142865,66814,700,80,4,4.35,36,0.42,High School,Self-employed,Divorced,Yes,No,Other,No,0
8UJ7702GTD,57,82586,198192,744,6,2,15.52,60,0.79,High School,Full-time,Single,No,Yes,Auto,No,0
4NIL0JAJ48,50,149533,54615,716,37,2,14.64,24,0.56,Bachelor's,Part-time,Single,Yes,Yes,Home,No,0
4YSEP9W22R,55,88320,44787,472,108,2,13.61,60,0.53,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
UWGJNT00NT,47,37317,108291,842,112,1,12.5,36,0.55,High School,Unemployed,Married,No,No,Other,Yes,0
9VLCYF81T9,57,140025,156895,572,37,3,4.61,12,0.65,PhD,Full-time,Single,No,No,Auto,Yes,0
6G5MFOWVNG,39,120390,205789,694,107,3,19.69,36,0.6,Master's,Self-employed,Married,Yes,No,Other,No,0
AHJ2WF93D0,62,53639,117567,381,54,3,11.39,36,0.36,High School,Part-time,Married,No,Yes,Auto,Yes,0
K2Y0CXBU26,34,79544,230785,468,9,4,18.65,12,0.62,PhD,Unemployed,Married,No,Yes,Auto,No,0
GYWEKC9LI4,52,144332,145791,373,67,3,7.4,12,0.69,PhD,Unemployed,Married,Yes,No,Business,Yes,0
DR35VU9U9O,34,43425,7653,794,79,2,24.2,48,0.16,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
O8RT9XT0ZL,44,134567,214568,396,74,4,21.37,24,0.59,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
HHY4MD4F94,68,19485,126142,362,23,4,13.38,48,0.7,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,1
PSS1K64DC8,48,124575,99321,500,8,1,6.19,24,0.5,PhD,Full-time,Married,Yes,No,Other,Yes,0
4OG46LAG74,63,81374,187393,556,55,3,12.32,12,0.55,High School,Part-time,Divorced,Yes,Yes,Business,No,0
WHTW4A1930,39,117923,139611,352,12,2,5.88,48,0.17,Master's,Part-time,Divorced,Yes,No,Home,No,0
ACQTUGX9IW,38,91259,248264,580,45,4,22.91,24,0.39,High School,Part-time,Divorced,No,Yes,Education,Yes,1
QZQQ10619J,56,92697,147142,368,49,2,19.07,60,0.45,High School,Self-employed,Divorced,No,No,Auto,No,0
984CQF8ELJ,62,15442,30224,839,85,2,4.23,12,0.66,Master's,Self-employed,Single,No,No,Other,Yes,0
A1XMLGWAWU,45,83853,96783,559,117,3,11.72,24,0.19,Bachelor's,Self-employed,Married,No,No,Home,No,0
AWS04IODN2,55,113848,218069,707,61,2,9.92,60,0.69,Bachelor's,Unemployed,Married,Yes,No,Business,No,0
099XXJHKV5,31,77995,94416,803,6,2,3.27,36,0.72,Master's,Full-time,Married,No,Yes,Other,Yes,0
6FOJUCNLOC,48,16017,155976,413,11,1,11.37,48,0.46,PhD,Part-time,Married,No,Yes,Business,No,0
RW0TP5NNXC,22,81221,87329,736,57,4,12.74,36,0.6,Bachelor's,Part-time,Divorced,No,No,Business,No,1
90D0JNRQ8T,46,30765,174721,352,63,1,18.66,12,0.33,Bachelor's,Self-employed,Married,No,No,Education,No,0
X282R8UWUN,20,133029,210240,389,38,4,15.2,48,0.71,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
9KZIBTUCJG,29,20611,147772,834,26,4,9.07,60,0.89,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
H23BNYHAQG,40,40530,158295,596,42,4,22.81,36,0.31,PhD,Self-employed,Single,No,No,Home,Yes,0
L9RREOMOO4,53,29936,145697,750,31,4,17.53,36,0.57,High School,Part-time,Single,No,Yes,Auto,Yes,0
6JBCAXZDYU,28,20150,110562,590,25,2,15.63,60,0.63,Bachelor's,Unemployed,Single,No,No,Business,No,0
MHHB4F1L5O,37,98220,174233,595,96,3,7.48,24,0.34,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
XW55WN2SNN,48,47178,39107,517,91,1,11.69,24,0.61,High School,Part-time,Divorced,No,No,Education,Yes,0
GW16Q0FQ8Y,34,96696,248290,697,117,1,6.78,60,0.63,PhD,Unemployed,Married,Yes,Yes,Home,No,0
ECFR6CWYSU,66,136651,241220,732,103,3,5.47,48,0.87,High School,Self-employed,Married,No,No,Home,Yes,0
PT7LTMCFNN,25,47451,13794,417,69,2,6.97,24,0.3,PhD,Part-time,Married,Yes,No,Home,Yes,0
RC48HZMIAC,49,110057,195831,656,18,1,24.71,12,0.16,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,No,0
IRYB2QLIJG,52,114333,52229,427,37,1,9.72,60,0.12,High School,Unemployed,Married,No,No,Auto,Yes,0
F3HDHALTMW,69,126567,41058,836,42,2,14.09,48,0.37,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
PZ4RDE0GX5,44,143110,100788,676,47,4,20.92,60,0.19,High School,Part-time,Married,Yes,No,Education,No,0
547CE3SMGV,29,47487,10934,506,44,4,17.27,60,0.77,PhD,Part-time,Single,No,Yes,Other,No,0
HTRVLKKUSB,44,37287,134289,488,34,2,7.01,36,0.72,Master's,Part-time,Single,No,Yes,Other,No,0
QU0SI229B5,55,81124,137608,786,110,2,23.31,24,0.17,Master's,Part-time,Married,Yes,No,Business,No,0
B6GRZP42KO,32,53722,38777,726,29,1,24.35,36,0.19,PhD,Unemployed,Married,Yes,No,Other,Yes,0
9K2EZW6XJ2,45,114282,146106,767,42,2,9.59,48,0.58,High School,Self-employed,Married,Yes,No,Home,No,0
G726SXOWI9,61,62288,126598,691,29,4,23.83,24,0.53,High School,Full-time,Married,Yes,Yes,Other,Yes,0
Z3K8POFU1P,41,27258,218044,630,106,4,3.08,24,0.63,High School,Full-time,Married,Yes,Yes,Education,Yes,0
HU7KVAYSMK,55,18024,70109,819,33,3,12.87,48,0.35,Bachelor's,Part-time,Divorced,No,Yes,Home,No,0
8H7GRMBV3T,69,89191,18820,377,36,1,23.62,24,0.62,High School,Unemployed,Married,Yes,Yes,Other,Yes,0
C7VGT6YORX,52,119508,44532,674,60,2,15.01,12,0.63,High School,Unemployed,Single,Yes,No,Other,Yes,0
F0Z3XH8IEU,61,147141,167613,436,11,1,13.71,24,0.28,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
G2MNOA4IGX,52,41865,135525,724,59,4,10.78,24,0.32,High School,Self-employed,Single,Yes,Yes,Business,Yes,0
2EJPM83UE7,53,114547,7984,401,7,4,16.23,48,0.4,High School,Self-employed,Married,Yes,No,Business,No,0
GYZRKIPU8T,34,115895,177306,783,6,3,23.47,60,0.71,Master's,Full-time,Married,Yes,No,Auto,Yes,0
4EKDKIY9E7,39,28449,130520,322,92,1,24.91,24,0.31,PhD,Self-employed,Single,Yes,No,Other,No,0
A07LGW35GW,63,56150,167077,716,104,3,17.55,48,0.34,PhD,Unemployed,Married,No,Yes,Business,Yes,0
5C9DRR5F73,53,98374,141293,494,0,3,6.15,48,0.4,High School,Part-time,Married,Yes,Yes,Other,No,0
SISUP9Z0V2,45,98035,225082,843,67,4,12.73,36,0.2,High School,Full-time,Married,No,No,Education,No,0
8H8W1Z7PSR,24,35816,115930,796,102,1,2.12,48,0.37,PhD,Full-time,Married,Yes,Yes,Other,No,0
8DG38B68GW,38,58725,144094,535,11,1,8.1,60,0.85,Master's,Full-time,Married,No,Yes,Education,No,0
2UFBNWS616,50,112844,24940,534,44,3,7.96,36,0.11,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
BZEPS45CLG,20,88398,51913,772,0,1,10.15,12,0.64,PhD,Full-time,Married,No,Yes,Education,No,1
TTUFNIXG4L,27,108011,26828,680,16,4,7.3,60,0.35,Master's,Part-time,Single,No,No,Business,No,0
ITNTJ2CE8M,69,98942,111838,445,66,3,4.67,36,0.47,PhD,Self-employed,Married,Yes,Yes,Other,No,0
F8MG8EVHBI,69,131869,210437,849,12,3,20.81,36,0.81,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
D8SOBUQZTC,64,33980,88853,709,93,1,2.1,24,0.64,High School,Part-time,Single,Yes,No,Other,Yes,0
HKO1XY1E8Y,21,97838,85527,457,81,1,18.41,60,0.31,PhD,Self-employed,Divorced,No,No,Auto,No,1
BMO3IA9A7Q,25,46921,7867,410,42,4,17.11,24,0.19,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
T0UEKW290G,26,115245,160924,395,45,1,15.38,60,0.43,Master's,Full-time,Divorced,No,No,Education,Yes,0
IIIW3FHU4S,39,23892,37797,315,15,4,20.54,24,0.82,Master's,Self-employed,Married,No,Yes,Auto,Yes,0
929QEOB6TK,65,124933,134850,445,118,3,9.03,24,0.66,Master's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
8C3PFS9X2D,49,109940,63472,420,20,2,7.5,48,0.61,High School,Unemployed,Single,No,No,Business,No,0
A59GJGFJE5,49,20637,220368,391,114,1,16.84,60,0.13,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
O10YOA5RVE,67,83692,191125,300,87,3,3.24,24,0.2,High School,Unemployed,Divorced,Yes,No,Business,Yes,0
E8IHQEF5VI,22,61839,189588,396,79,3,5.17,48,0.89,PhD,Part-time,Married,Yes,No,Other,No,0
L40LWWI0Y0,63,143079,179685,725,64,2,10.37,24,0.36,High School,Unemployed,Married,Yes,Yes,Business,No,0
RASLYU4XQU,32,87855,29464,560,9,3,9.21,60,0.22,Bachelor's,Part-time,Married,Yes,No,Education,No,0
QSDJVXGN8O,60,126536,113325,330,39,1,4.78,48,0.66,Bachelor's,Part-time,Divorced,Yes,No,Education,Yes,0
ZHXM5101DJ,34,65980,170874,724,116,1,15.24,24,0.15,PhD,Full-time,Single,Yes,Yes,Other,Yes,0
R007K6XB96,58,98107,176250,821,73,1,5.15,12,0.42,Master's,Unemployed,Married,Yes,No,Auto,Yes,0
AUHQFHU7ZN,34,148334,248299,406,45,3,8.27,48,0.39,High School,Unemployed,Married,Yes,Yes,Auto,No,0
UKLLLQ2GQT,22,87601,96178,490,96,4,14.05,48,0.38,Bachelor's,Part-time,Single,Yes,Yes,Home,No,0
44MLUL7BAP,69,18977,27218,795,54,4,16.15,36,0.46,PhD,Self-employed,Married,No,Yes,Other,No,0
YKLQRDW35J,43,82615,164811,400,69,4,14.62,60,0.18,PhD,Part-time,Single,Yes,No,Auto,Yes,0
GM0JH6TP6Z,18,107172,82714,556,14,4,17.99,60,0.17,Master's,Self-employed,Married,No,Yes,Business,No,1
2LS2FAZY37,19,28078,117611,379,60,3,24.51,36,0.22,PhD,Part-time,Married,No,Yes,Auto,Yes,1
98TEG7I7V9,39,119690,16572,710,50,1,6.68,12,0.64,PhD,Full-time,Married,Yes,Yes,Other,No,0
GHDZVO2YY3,68,109766,151641,774,24,4,15.02,48,0.11,Master's,Full-time,Married,Yes,No,Business,No,0
P6DB0WNCW1,55,138229,100488,303,86,4,16.05,12,0.51,Master's,Part-time,Married,Yes,No,Auto,Yes,0
Z55OSBN43W,39,127989,170121,453,33,4,19.55,60,0.5,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
B1I6SU1V0B,28,112913,102732,711,23,2,7.58,12,0.19,Master's,Part-time,Divorced,No,Yes,Education,Yes,0
FMF7ONKM7S,21,105009,76141,768,39,2,20.18,24,0.12,High School,Unemployed,Married,Yes,No,Business,No,0
JVUNS1XN9K,54,22048,132713,719,14,2,10.64,60,0.67,High School,Part-time,Divorced,No,Yes,Auto,No,0
20QZWO21T9,57,87145,194812,383,52,4,13.44,36,0.87,PhD,Self-employed,Divorced,No,Yes,Education,Yes,0
YCUCLQP5H5,53,143315,181001,719,7,1,15.51,24,0.45,Master's,Self-employed,Divorced,Yes,No,Other,No,0
G60PVFKK4I,25,143698,87274,476,53,1,14.21,48,0.35,High School,Self-employed,Married,Yes,No,Business,Yes,0
6N87W0IYM6,43,52007,15636,353,50,1,22.77,60,0.1,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
OERP0RKNDY,34,68106,246502,768,38,4,17.09,48,0.3,PhD,Part-time,Single,No,No,Business,Yes,0
SUWVY27BH7,69,20160,37447,653,108,2,16.44,24,0.24,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,0
JDOKXVTYYU,28,134341,90340,485,29,1,13.41,36,0.36,High School,Part-time,Divorced,Yes,No,Auto,No,0
I8LL8XTIP9,27,131356,173290,630,46,4,3.15,60,0.59,High School,Self-employed,Married,No,No,Auto,No,0
1ULPEPMQJ2,38,47014,179187,432,70,1,6.72,48,0.65,High School,Self-employed,Single,No,Yes,Home,No,1
CCIOOOY09U,65,133539,33089,654,86,1,4.8,48,0.45,High School,Part-time,Divorced,No,Yes,Home,No,0
G44IB1V50U,59,40035,146391,723,61,3,5.03,36,0.6,High School,Part-time,Divorced,No,Yes,Other,No,0
MYYXD0NFF1,28,35118,224044,648,89,1,24.17,12,0.6,Master's,Unemployed,Divorced,No,Yes,Home,Yes,1
H3ZIQ9SFHM,38,128788,231689,552,110,1,18.6,48,0.7,Master's,Full-time,Single,Yes,No,Home,No,0
USC05Y6B4R,54,45361,235667,629,10,2,24.49,24,0.7,High School,Unemployed,Married,No,Yes,Auto,Yes,0
2TILPHTYGR,26,101897,42841,626,30,2,19.09,60,0.67,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
EAVUGEIU1Y,33,33501,178201,621,23,1,6.51,24,0.1,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
4RZQN908JE,38,114994,238549,699,57,4,8.45,60,0.41,Master's,Self-employed,Divorced,Yes,No,Auto,No,1
VF3N650A1J,47,37795,19414,840,75,2,15.7,48,0.15,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,0
FIRK8RH2UB,68,84131,77243,534,82,3,15.26,48,0.38,PhD,Self-employed,Single,Yes,No,Other,No,0
FEOL1HVQZC,36,26704,15151,352,38,2,23.38,36,0.84,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,1
SQOYQJB3ZE,32,125917,241212,641,54,1,4.37,12,0.65,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0
0B4S84IB9L,60,78164,83790,466,110,2,9.2,36,0.88,PhD,Part-time,Single,Yes,Yes,Other,No,0
YC4D3QVG8K,42,55903,96242,467,45,3,22.32,36,0.27,High School,Self-employed,Married,No,No,Other,No,0
E7FBKPO376,67,135962,25459,415,22,2,2.4,48,0.13,PhD,Self-employed,Married,Yes,Yes,Education,Yes,0
35LXXWWFI2,28,84904,65878,493,92,1,14.56,12,0.84,High School,Part-time,Married,No,Yes,Auto,No,1
KU4AHTG5WC,29,50877,132661,317,118,3,17.11,24,0.9,High School,Unemployed,Married,Yes,No,Auto,No,0
GSWZYM2KJ9,29,39657,67378,451,47,3,4.7,60,0.15,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,No,0
M9LE180CXS,39,58461,221229,706,84,4,7.32,48,0.4,PhD,Full-time,Divorced,No,No,Home,Yes,0
DJMKKJOAAY,22,47614,127139,357,25,4,18.56,24,0.44,Bachelor's,Part-time,Divorced,No,Yes,Education,No,1
7W90X8PKST,66,100708,66534,707,61,3,11.56,24,0.31,High School,Part-time,Single,Yes,No,Home,No,0
9G9N6KTM5Z,46,96678,226056,720,74,2,13.03,60,0.39,Master's,Self-employed,Divorced,Yes,No,Business,Yes,0
73UEG0AP6J,48,104137,65915,635,11,2,13.24,48,0.22,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
4IS2A8MN3Z,43,138659,67369,360,68,3,19.4,12,0.2,Master's,Unemployed,Single,Yes,Yes,Education,Yes,0
9AP8992TGA,37,68616,174317,761,54,2,16.34,12,0.42,High School,Full-time,Divorced,No,Yes,Home,Yes,1
2OG6VMTUHZ,48,23630,151087,344,91,4,4.92,36,0.78,PhD,Part-time,Single,Yes,Yes,Education,No,0
ZN2898J902,26,102626,35744,554,57,4,13.61,48,0.87,Master's,Part-time,Married,Yes,Yes,Business,Yes,0
L14P3OWPZ8,41,138402,215074,379,3,4,10.71,36,0.76,Bachelor's,Unemployed,Married,No,No,Other,Yes,0
6H125M11DW,57,113018,29416,360,55,4,10.47,24,0.57,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
AF1LTPMXFH,35,106616,131371,484,64,2,9.2,36,0.35,Master's,Self-employed,Married,Yes,Yes,Other,No,0
LN0LK773GN,41,18663,129963,516,57,3,21.58,36,0.43,Bachelor's,Full-time,Divorced,Yes,No,Other,No,0
AG4980EOI4,65,136278,153463,678,47,4,15.77,48,0.17,High School,Unemployed,Married,Yes,Yes,Education,No,0
1ZF46KUD0C,68,141154,154243,599,76,2,5.84,36,0.3,PhD,Part-time,Married,No,Yes,Auto,No,0
RDZXFL7J4S,59,141621,197669,570,11,3,9,36,0.65,High School,Self-employed,Single,No,No,Business,Yes,0
PLYVGW7OSI,45,15255,208922,476,59,4,16.97,60,0.82,PhD,Part-time,Married,Yes,No,Auto,Yes,0
0P0280A7NM,35,30021,98062,377,48,4,11.96,12,0.77,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
S94E9PHD75,68,67092,61940,792,5,2,4.92,24,0.2,Master's,Unemployed,Divorced,No,Yes,Other,No,0
D8S16LAGG4,69,130068,221097,662,6,2,5.39,12,0.18,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
LLREDZMRDJ,64,95348,162696,567,79,3,4.27,48,0.52,PhD,Full-time,Single,No,No,Education,Yes,0
M010WJOO4P,25,96070,182738,809,3,4,11.59,60,0.67,PhD,Part-time,Married,Yes,No,Education,No,1
BLKA7KCUGQ,42,116313,118748,835,63,2,9.7,48,0.42,PhD,Part-time,Married,Yes,No,Education,Yes,0
UVE8CHGN4K,21,22109,163550,715,115,4,24.64,36,0.86,PhD,Self-employed,Single,No,No,Business,No,1
3XR26TDAC1,69,109028,157888,409,24,3,10.74,36,0.27,Master's,Full-time,Married,No,No,Home,Yes,0
SHRRSEURLW,35,16683,157375,635,62,2,3.91,60,0.27,Master's,Part-time,Single,No,Yes,Business,Yes,1
WD0A3U2ILG,50,121163,200374,420,19,2,21.68,12,0.49,Bachelor's,Full-time,Divorced,Yes,No,Education,No,0
E83UCM4L12,63,48218,158987,761,44,2,24.69,36,0.61,PhD,Unemployed,Divorced,No,Yes,Auto,No,1
KJ9D88EK3M,18,60169,49608,716,77,4,10.61,24,0.27,Master's,Self-employed,Single,Yes,No,Other,Yes,0
B88G31V0V8,58,29679,16275,421,72,3,6.24,12,0.57,PhD,Self-employed,Divorced,Yes,No,Other,Yes,0
EQ8P2BJYM7,61,131714,142311,805,5,2,10.1,48,0.2,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,1
W3R2YC2CNX,34,43255,211667,362,96,3,2.32,24,0.12,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
F2580FLC15,18,101845,117514,625,52,4,20.55,60,0.82,Bachelor's,Part-time,Married,No,No,Education,No,0
K9NYP3F8OH,41,68725,169911,639,98,2,23.1,36,0.41,PhD,Unemployed,Divorced,No,Yes,Education,No,0
A9512L2Z57,27,128337,187709,839,76,2,5.66,24,0.49,High School,Full-time,Single,No,Yes,Home,No,0
66MVVYXXQT,60,88473,161806,493,61,1,8.02,48,0.43,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,No,0
IV09G539QC,42,123218,121173,788,1,2,5.54,36,0.3,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,0
HM34RUYVXJ,45,91757,85993,481,83,1,20.37,60,0.71,PhD,Part-time,Single,No,Yes,Home,Yes,0
EFKL31ZL9X,39,104896,196356,831,107,2,24.65,36,0.69,High School,Self-employed,Married,Yes,Yes,Home,Yes,0
0HWMPSKYE4,64,34567,144520,410,4,1,11.32,60,0.26,Bachelor's,Part-time,Married,No,Yes,Other,Yes,0
6AC8V4U64L,28,36547,137003,677,47,2,14.88,12,0.54,PhD,Part-time,Divorced,Yes,No,Auto,No,1
X89PYJX0AW,47,61419,17369,582,57,4,6.72,60,0.3,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
3LYU5LPXVR,57,81710,154674,612,10,2,19.18,12,0.76,Master's,Full-time,Single,Yes,No,Auto,No,1
ME145BRW03,62,66155,191951,409,12,1,6,12,0.44,PhD,Full-time,Divorced,Yes,Yes,Education,No,0
0FQZY3R9PT,66,45275,54115,647,35,3,15.89,48,0.69,Master's,Full-time,Single,Yes,Yes,Home,No,0
8H4EOM9FVT,46,144544,22735,804,98,4,11.35,48,0.54,High School,Part-time,Married,Yes,Yes,Education,Yes,0
I0MSCIVV89,46,87218,33030,839,101,2,14.53,12,0.85,Master's,Self-employed,Married,No,No,Home,No,0
HQ6SIQXUHB,52,134426,117334,352,118,4,8.16,60,0.67,High School,Unemployed,Single,Yes,No,Education,No,0
VYWW91Q8SR,28,16718,225816,817,73,1,21.02,60,0.34,Master's,Unemployed,Divorced,Yes,No,Other,No,1
9QY0U930GM,29,44431,236673,375,100,1,8.9,60,0.26,High School,Unemployed,Married,Yes,Yes,Business,Yes,0
IXYSWY0I2R,53,118623,80614,493,66,4,23.52,24,0.11,High School,Unemployed,Married,No,No,Other,No,0
G5I62SOAF6,22,34452,114224,739,4,1,6.31,24,0.84,High School,Self-employed,Divorced,Yes,No,Business,Yes,1
I5KOQHSL6E,65,135833,130461,658,28,4,14.84,36,0.81,Master's,Full-time,Single,No,Yes,Business,Yes,0
N1UP6IY29W,19,17366,18397,606,108,2,3.47,60,0.32,Bachelor's,Unemployed,Single,Yes,No,Business,No,0
YIZHDHTYFA,28,145158,245795,593,32,1,2.24,36,0.56,Master's,Part-time,Married,No,No,Home,Yes,0
WEJG30ZUG0,58,103933,192926,477,41,2,9.31,60,0.15,Bachelor's,Unemployed,Married,No,Yes,Other,No,0
GP3MOCKKI4,36,42245,207041,480,96,3,19.29,48,0.28,Master's,Self-employed,Married,No,No,Auto,No,0
TX4KZUT6AA,21,97315,32511,654,82,2,11.04,48,0.59,High School,Part-time,Divorced,No,Yes,Other,No,0
TVZLMQOSP0,33,126260,51322,352,21,3,15.89,24,0.25,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
PWVKRTL61B,42,98206,215684,436,103,3,23.26,12,0.17,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,0
IV5CKLD4T6,22,82103,74305,587,7,4,12.62,60,0.16,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0
APAU7UGEOX,18,115263,190108,514,91,3,12.13,36,0.82,PhD,Self-employed,Married,No,Yes,Education,Yes,0
LMGPRRUSVJ,24,116083,121466,742,49,4,20,48,0.55,High School,Unemployed,Divorced,No,No,Education,Yes,0
TTZ69799UH,26,46882,171914,627,21,1,4.83,24,0.57,PhD,Self-employed,Divorced,No,No,Business,No,0
9JTTIP24TW,30,59118,180385,816,65,2,19.37,60,0.18,PhD,Self-employed,Married,Yes,No,Education,Yes,0
JZ0QGTHOP4,46,15970,172636,327,22,1,24.65,48,0.3,Master's,Full-time,Single,No,Yes,Home,Yes,1
DQCDVS031V,34,91241,233912,831,20,4,3.25,60,0.53,High School,Unemployed,Married,Yes,No,Home,No,0
7APPLHMN71,58,130985,111212,730,48,2,6.89,24,0.54,Bachelor's,Unemployed,Single,Yes,No,Auto,No,0
0JWYOA7956,46,32105,216577,795,54,4,19.79,48,0.35,Bachelor's,Part-time,Divorced,No,No,Home,No,0
K101KXK21J,33,136793,124827,712,39,2,18.13,24,0.7,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,1
ETV5FDI8ZD,41,122897,208946,359,85,3,4.42,48,0.7,PhD,Part-time,Divorced,No,No,Business,No,0
VKQ9NGPEMX,21,131611,153719,711,49,1,22.89,12,0.18,Master's,Unemployed,Divorced,No,No,Business,No,0
Y61G2QK55S,39,23546,86121,486,11,3,3.31,60,0.53,High School,Unemployed,Single,No,No,Home,Yes,0
GOA9PBVJY5,20,134356,29095,664,109,1,10.4,60,0.36,Master's,Full-time,Single,No,No,Business,Yes,0
